candidate_key,row_key,case_index,task_group,length_bucket,candidate_kind,control_label,deployable,canvas_tokens,seed,total_steps,status,passed,reference_middle_tokens_offline_only,candidate_middle_tokens,candidate_full_code_sha256,candidate_middle_sha256,candidate_full_ast_sha256,inverse_renamed_full_code_sha256,inverse_renamed_middle_sha256,inverse_renamed_full_ast_sha256,inverse_rename_tokenize_exact,mean_final_confidence,decode_sec,verification_sec,total_sec_including_probe,wall_sec,compile_passed,tier2_smoke_exec_passed,tier3_unit_tests_passed,error_type,error_message
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,16,0,64,ok,False,17,16,c0f464da2f5792dc8d88a81de846d12cca7e26d1357f2f85fe7e0526357d376d,886de48b417639e684f0ac9220df94491aea4f8b55c13c2b5fc3f88834b2441f,384931b489c504bbde3094cefae332e250472d5e90b82f0470fad92d0ddcb040,,,,True,0.984375,2.2093576620100066,0.11964801792055368,2.3290056799305603,2.3427189579233527,True,True,False,UnitTestFailure,failed: name 'dimiter' is not defined
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=16|seed=1,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,16,1,64,ok,False,17,16,c0f464da2f5792dc8d88a81de846d12cca7e26d1357f2f85fe7e0526357d376d,886de48b417639e684f0ac9220df94491aea4f8b55c13c2b5fc3f88834b2441f,384931b489c504bbde3094cefae332e250472d5e90b82f0470fad92d0ddcb040,,,,True,0.984375,1.935761553933844,0.12473156198393553,2.0604931159177795,2.0647176979109645,True,True,False,UnitTestFailure,failed: name 'dimiter' is not defined
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=32|seed=0,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,32,0,64,ok,False,17,32,daee24ac659a025077059b5456a6c00dae4c54860f1df98e4437c9becbdaa002,a48bffdcaf728f94699eef18b703d5d39b4ee774245054ed9be54e4cf6dba4c9,0c4d59627c0ca74c22addc992def22da67361f6dd73d01e716bee89035f8edc4,,,,True,0.984375,1.977919477969408,0.12010092195123434,2.0980203999206424,2.104306974913925,True,True,False,UnitTestFailure,failed: list index out of range
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=32|seed=1,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,32,1,64,ok,False,17,32,daee24ac659a025077059b5456a6c00dae4c54860f1df98e4437c9becbdaa002,a48bffdcaf728f94699eef18b703d5d39b4ee774245054ed9be54e4cf6dba4c9,0c4d59627c0ca74c22addc992def22da67361f6dd73d01e716bee89035f8edc4,,,,True,0.984375,1.9706613860325888,0.1380687040509656,2.1087300900835544,2.1133392199408263,True,True,False,UnitTestFailure,failed: list index out of range
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=64|seed=0,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,fixed64_control,True,64,0,64,ok,False,17,64,2426e50ae9296e9999737e50cf2ea33f4df2380589dbbb2095854bc0ef6e72fa,3f68325d422ef15cecc3cc478b604a449098f05f540d53fbda5f144c3fbeb1b0,3ecd77516b54f015dab68179b555c91ce9505c2a6293a7ce96a5ef6b9b2f5b6b,,,,True,0.98828125,2.187136203981936,0.10578360012732446,2.2929198041092604,2.298271134030074,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=64|seed=1,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,64,1,64,ok,False,17,64,2426e50ae9296e9999737e50cf2ea33f4df2380589dbbb2095854bc0ef6e72fa,3f68325d422ef15cecc3cc478b604a449098f05f540d53fbda5f144c3fbeb1b0,3ecd77516b54f015dab68179b555c91ce9505c2a6293a7ce96a5ef6b9b2f5b6b,,,,True,0.98828125,2.1821143509587273,0.14734717004466802,2.3294615210033953,2.33479350595735,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=128|seed=0,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,128,0,64,ok,False,17,128,4f5a6ed55a64c479a806eb00dd17852956a1d1a29fc6e5bbfeb78948f3425efb,8315fffa8bcb2edbb193f9c10d2a60671dbee555ed2092726f9a558bd67df74f,673fe30d3ff9bd682107242f6b8464bc537db124cfb5ba83b897eac3c1a2a420,,,,True,0.99609375,2.7196417580125853,0.14453124615829438,2.8641730041708797,2.8704337439266965,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|deployable_grid|canvas=128|seed=1,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,deployable_grid,non_oracle_candidate,True,128,1,64,ok,False,17,128,4f5a6ed55a64c479a806eb00dd17852956a1d1a29fc6e5bbfeb78948f3425efb,8315fffa8bcb2edbb193f9c10d2a60671dbee555ed2092726f9a558bd67df74f,673fe30d3ff9bd682107242f6b8464bc537db124cfb5ba83b897eac3c1a2a420,,,,True,0.99609375,2.7052685249364004,0.1154263379285112,2.8206948628649116,2.826979578938335,True,True,False,UnitTestFailure,failed:
HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360|oracle_sufficient_diagnostic_ceiling|canvas=17|seed=0,HumanEval-RandomSpanInfillingLight:5:027ec5c0c5928360,5,HumanEval/5,long,oracle_sufficient_diagnostic_ceiling,diagnostic_ceiling_only,False,17,0,64,ok,True,17,17,35d5b110d55079d8a245fda31fad2b26163be760c35960b9cb266e4703f630ba,b4dd0f3d88129486bbb4c89d14ac24dc1756483fccef2f1894e8031909f3c3e1,3a6e7830d1f1b2bf297bb68a8f9b1667d2bddf6d8c6b32603604cfba68c85863,,,,True,0.99609375,1.9358877710765228,0.12372881488408893,2.0596165859606117,2.063971154973842,True,True,True,,
HumanEval-RandomSpanInfillingLight:13:4c9d3db0afe5e5b1|deployable_grid|canvas=16|seed=0,HumanEval-RandomSpanInfillingLight:13:4c9d3db0afe5e5b1,13,HumanEval/13,long,deployable_grid,non_oracle_candidate,True,16,0,64,ok,True,17,16,62672de9ad427cb0e1e62fe00b0ce7e76315cd01b5dee7ff275f69f827126100,a1941f6d612c88f17a5792a435e56eebf25e3bb6aa87c7dbbfb8d221e293fa8c,1452de558b0676bb9a85539f1011d15bdc1b125119bc8d370573837ab85b9b33,,,,True,1.0,1.734079709975049,0.12535945605486631,1.8594391660299152,1.8653916479088366,True,True,True,,
